Id,Label,community,indegree,outdegree,degree
1718,https://openalex.org/W2118353757,1,1,0,1
1719,https://openalex.org/W2945074111,1,7,2,9
1720,https://openalex.org/W4243126319,1,2,0,2
1721,https://openalex.org/W4387978231,2,2,1,3
1722,https://openalex.org/W3184988281,2,5,2,7
1723,https://openalex.org/W2171109671,3,1,0,1
1724,https://openalex.org/W3028994472,2,2,0,2
1725,https://openalex.org/W3209496259,2,4,0,4
1726,https://openalex.org/W2568730543,5,0,3,3
1727,https://openalex.org/W2109437806,5,1,1,2
1728,https://openalex.org/W4387907004,4,3,1,4
1729,https://openalex.org/W4313224277,1,9,1,10
1730,https://openalex.org/W2945857370,1,18,3,21
1731,https://openalex.org/W2077620406,1,2,1,3
1732,https://openalex.org/W2160703502,3,1,1,2
1733,https://openalex.org/W2100248780,3,5,0,5
1734,https://openalex.org/W2487735702,1,4,0,4
1735,https://openalex.org/W4214811987,1,12,1,13
1736,https://openalex.org/W4232967987,1,1,0,1
1737,https://openalex.org/W4313147995,1,4,1,5
1738,https://openalex.org/W4312828405,1,2,1,3
1739,https://openalex.org/W2262131717,5,2,1,3
1740,https://openalex.org/W4213190118,2,1,1,2
1741,https://openalex.org/W2921703465,2,1,1,2
1742,https://openalex.org/W4386541621,2,9,2,11
1743,https://openalex.org/W2966547172,2,1,0,1
1744,https://openalex.org/W3026140281,2,8,1,9
1745,https://openalex.org/W2076861195,2,2,0,2
1746,https://openalex.org/W2031883468,1,0,3,3
1747,https://openalex.org/W2094861292,1,2,0,2
1748,https://openalex.org/W2335318357,1,1,0,1
1749,https://openalex.org/W3214881270,2,11,0,11
1750,https://openalex.org/W1578808603,2,3,1,4
1751,https://openalex.org/W1594695004,2,2,1,3
1752,https://openalex.org/W1981737778,2,2,0,2
1753,https://openalex.org/W2276575190,2,3,0,3
1754,https://openalex.org/W2156198352,3,10,0,10
1755,https://openalex.org/W2749354692,3,5,0,5
1756,https://openalex.org/W4323026127,1,4,3,7
1757,https://openalex.org/W2170679432,4,5,1,6
1758,https://openalex.org/W3125603643,2,1,1,2
1759,https://openalex.org/W4245857709,1,1,1,2
1760,https://openalex.org/W4390571085,1,14,10,24
1761,https://openalex.org/W2134654218,1,1,0,1
1762,https://openalex.org/W2599064319,1,14,1,15
1763,https://openalex.org/W2890285608,1,1,0,1
1764,https://openalex.org/W2893720055,1,9,4,13
1765,https://openalex.org/W2976059746,1,18,0,18
1766,https://openalex.org/W2976450608,1,8,4,12
1767,https://openalex.org/W3029398291,1,13,1,14
1768,https://openalex.org/W3030040809,5,5,1,6
1769,https://openalex.org/W3031255842,1,10,2,12
1770,https://openalex.org/W4364863297,1,1,0,1
1771,https://openalex.org/W1535789494,2,5,2,7
1772,https://openalex.org/W2030748685,2,2,2,4
1773,https://openalex.org/W2080714653,1,3,8,11
1774,https://openalex.org/W4312567625,1,6,1,7
1775,https://openalex.org/W2482084856,1,2,1,3
1776,https://openalex.org/W3168615572,2,13,0,13
1777,https://openalex.org/W4319759137,1,2,0,2
1778,https://openalex.org/W1490717966,1,2,3,5
1779,https://openalex.org/W2471857960,1,2,0,2
1780,https://openalex.org/W2497616358,1,6,0,6
1781,https://openalex.org/W2500090021,1,1,0,1
1782,https://openalex.org/W2733270161,1,1,0,1
1783,https://openalex.org/W2907385463,1,1,0,1
1784,https://openalex.org/W2945192793,1,4,1,5
1785,https://openalex.org/W2946424323,1,6,0,6
1786,https://openalex.org/W2953671535,1,5,0,5
1787,https://openalex.org/W1990449529,1,13,1,14
1788,https://openalex.org/W4384343377,2,10,2,12
1789,https://openalex.org/W2102532518,2,1,0,1
1790,https://openalex.org/W2475047732,2,1,0,1
1791,https://openalex.org/W2058800130,1,1,0,1
1792,https://openalex.org/W3130550905,2,7,2,9
1793,https://openalex.org/W2604566218,2,1,0,1
1794,https://openalex.org/W2903657392,2,12,0,12
1795,https://openalex.org/W4200334577,1,3,1,4
1796,https://openalex.org/W1984038142,1,1,0,1
1797,https://openalex.org/W2164300532,3,9,1,10
1798,https://openalex.org/W2903005494,2,4,2,6
1799,https://openalex.org/W2802687130,2,1,0,1
1800,https://openalex.org/W2889295411,2,1,0,1
1801,https://openalex.org/W4386828906,2,11,0,11
1802,https://openalex.org/W3008350867,2,0,1,1
1803,https://openalex.org/W4300064363,2,8,4,12
1804,https://openalex.org/W2413572567,1,3,0,3
1805,https://openalex.org/W2530305575,1,1,0,1
1806,https://openalex.org/W2749987832,1,2,1,3
1807,https://openalex.org/W2760873250,1,1,0,1
1808,https://openalex.org/W4377029883,1,2,1,3
1809,https://openalex.org/W4307372409,1,1,1,2
1810,https://openalex.org/W3154198625,2,2,0,2
1811,https://openalex.org/W2807836256,1,1,0,1
1812,https://openalex.org/W584506657,3,4,1,5
1813,https://openalex.org/W3021492074,3,1,0,1
1814,https://openalex.org/W2566660184,1,1,0,1
1815,https://openalex.org/W2566020772,2,2,1,3
1816,https://openalex.org/W2939230916,2,1,0,1
1817,https://openalex.org/W3124684522,1,7,1,8
1818,https://openalex.org/W3122616055,1,1,0,1
1819,https://openalex.org/W1986923238,1,2,0,2
1820,https://openalex.org/W2499358572,3,3,2,5
1821,https://openalex.org/W2038174331,3,1,0,1
1822,https://openalex.org/W4211243491,3,2,2,4
1823,https://openalex.org/W305924884,3,2,1,3
1824,https://openalex.org/W1976187842,2,1,0,1
1825,https://openalex.org/W3159470103,2,4,0,4
1826,https://openalex.org/W4241359313,2,1,0,1
1827,https://openalex.org/W104573083,3,3,1,4
1828,https://openalex.org/W1991482432,3,1,0,1
1829,https://openalex.org/W3124034682,2,2,0,2
1830,https://openalex.org/W3126116323,3,18,1,19
1831,https://openalex.org/W2889202519,1,4,0,4
1832,https://openalex.org/W2183166778,1,16,0,16
1833,https://openalex.org/W2982622373,1,4,0,4
1834,https://openalex.org/W2031843840,3,2,1,3
1835,https://openalex.org/W3121891205,2,3,0,3
1836,https://openalex.org/W4200161607,2,5,4,9
1837,https://openalex.org/W2026508179,2,1,1,2
1838,https://openalex.org/W2782669717,2,1,0,1
1839,https://openalex.org/W3037290610,2,1,0,1
1840,https://openalex.org/W4213185949,2,5,4,9
1841,https://openalex.org/W1580942943,1,3,1,4
1842,https://openalex.org/W3133833931,1,1,0,1
1843,https://openalex.org/W2976946739,2,13,0,13
1844,https://openalex.org/W3087450190,4,8,1,9
1845,https://openalex.org/W2912149047,1,1,0,1
1846,https://openalex.org/W4221082641,1,1,1,2
1847,https://openalex.org/W3006877887,1,1,0,1
1848,https://openalex.org/W4200422196,2,11,1,12
1849,https://openalex.org/W2487787525,2,7,3,10
1850,https://openalex.org/W2485626781,1,8,0,8
1851,https://openalex.org/W2110642557,3,3,2,5
1852,https://openalex.org/W2225660632,1,3,1,4
1853,https://openalex.org/W4393946411,1,8,0,8
1854,https://openalex.org/W2959802180,1,2,1,3
1855,https://openalex.org/W1984476235,2,1,0,1
1856,https://openalex.org/W2160571048,1,2,1,3
1857,https://openalex.org/W4234880639,1,1,0,1
1858,https://openalex.org/W4200076357,1,18,2,20
1859,https://openalex.org/W2277852936,1,1,0,1
1860,https://openalex.org/W2902634493,1,1,0,1
1861,https://openalex.org/W169514059,3,6,0,6
1862,https://openalex.org/W1980493884,1,1,0,1
1863,https://openalex.org/W2239505757,1,1,0,1
1864,https://openalex.org/W2991481106,1,8,3,11
1865,https://openalex.org/W2100849836,1,4,2,6
1866,https://openalex.org/W4391126241,1,11,1,12
1867,https://openalex.org/W2558240225,1,3,0,3
1868,https://openalex.org/W1987967445,2,1,1,2
1869,https://openalex.org/W1501182374,1,1,1,2
1870,https://openalex.org/W2114108924,2,2,1,3
1871,https://openalex.org/W2151806647,2,3,2,5
1872,https://openalex.org/W3125318092,2,1,0,1
1873,https://openalex.org/W2009963354,3,3,1,4
1874,https://openalex.org/W2059689537,4,3,0,3
1875,https://openalex.org/W1983208741,3,6,0,6
1876,https://openalex.org/W2321492432,1,1,0,1
1877,https://openalex.org/W4318826259,5,0,3,3
1878,https://openalex.org/W3040319771,5,1,1,2
1879,https://openalex.org/W3092063879,5,1,0,1
1880,https://openalex.org/W3197581190,5,1,0,1
1881,https://openalex.org/W4389382219,2,5,1,6
1882,https://openalex.org/W3190313117,2,1,0,1
1883,https://openalex.org/W2967068963,1,5,0,5
1884,https://openalex.org/W4200477640,1,1,0,1
1885,https://openalex.org/W2158177030,1,3,2,5
1886,https://openalex.org/W1968867546,1,2,0,2
1887,https://openalex.org/W2334844328,1,1,0,1
1888,https://openalex.org/W3120202275,1,1,1,2
1889,https://openalex.org/W3122650498,1,9,0,9
1890,https://openalex.org/W2802402779,3,2,0,2
1891,https://openalex.org/W2956046344,5,5,2,7
1892,https://openalex.org/W2098519656,5,3,1,4
1893,https://openalex.org/W2142015223,5,1,0,1
1894,https://openalex.org/W2099641456,1,1,0,1
1895,https://openalex.org/W1797061553,2,3,3,6
1896,https://openalex.org/W846289431,3,2,0,2
1897,https://openalex.org/W2045943110,2,1,0,1
1898,https://openalex.org/W2214875055,2,2,2,4
1899,https://openalex.org/W4295949801,4,9,1,10
1900,https://openalex.org/W2343086605,1,2,1,3
1901,https://openalex.org/W3125215570,1,2,0,2
1902,https://openalex.org/W4390628289,2,11,4,15
1903,https://openalex.org/W2290765138,2,1,1,2
1904,https://openalex.org/W2467457513,2,2,0,2
1905,https://openalex.org/W3192868778,2,3,3,6
1906,https://openalex.org/W4245351037,2,2,2,4
1907,https://openalex.org/W2412033584,1,1,0,1
1908,https://openalex.org/W2478584758,1,1,0,1
1909,https://openalex.org/W2884477485,1,1,0,1
1910,https://openalex.org/W4376134487,1,25,4,29
1911,https://openalex.org/W2226695665,1,1,6,7
1912,https://openalex.org/W3123123022,1,1,0,1
1913,https://openalex.org/W4220823580,1,1,0,1
1914,https://openalex.org/W4323822062,2,27,4,31
1915,https://openalex.org/W1969301437,1,5,0,5
1916,https://openalex.org/W2007998817,1,2,1,3
1917,https://openalex.org/W4384010353,2,6,1,7
1918,https://openalex.org/W2976549027,2,1,0,1
1919,https://openalex.org/W2011978323,1,3,1,4
1920,https://openalex.org/W3042990930,1,2,0,2
1921,https://openalex.org/W1983808035,3,3,1,4
1922,https://openalex.org/W4388968742,2,16,1,17
1923,https://openalex.org/W4315865395,2,1,0,1
1924,https://openalex.org/W2803078651,3,3,0,3
1925,https://openalex.org/W4387299537,2,8,2,10
1926,https://openalex.org/W1990914822,2,4,0,4
1927,https://openalex.org/W4363652130,2,3,0,3
1928,https://openalex.org/W2984971503,2,2,0,2
1929,https://openalex.org/W2960835271,1,1,0,1
1930,https://openalex.org/W2032260994,3,1,1,2
1931,https://openalex.org/W2073626914,3,4,1,5
1932,https://openalex.org/W2017057326,1,4,0,4
1933,https://openalex.org/W2775433607,1,2,0,2
1934,https://openalex.org/W4366980171,2,10,1,11
1935,https://openalex.org/W2946101446,2,4,1,5
1936,https://openalex.org/W2476367655,3,3,2,5
1937,https://openalex.org/W1997617162,3,1,0,1
1938,https://openalex.org/W2087020064,3,1,0,1
1939,https://openalex.org/W2596672484,1,5,0,5
1940,https://openalex.org/W3125081536,1,1,0,1
1941,https://openalex.org/W1501403635,3,12,2,14
1942,https://openalex.org/W1830800183,3,25,1,26
1943,https://openalex.org/W2528851267,2,1,0,1
1944,https://openalex.org/W2968037914,1,3,1,4
1945,https://openalex.org/W3024080896,2,2,0,2
1946,https://openalex.org/W4361305977,4,42,3,45
1947,https://openalex.org/W2042186388,4,1,0,1
1948,https://openalex.org/W2889294721,4,2,0,2
1949,https://openalex.org/W3156508893,4,4,0,4
1950,https://openalex.org/W4206775370,2,1,0,1
1951,https://openalex.org/W2172087126,2,1,1,2
1952,https://openalex.org/W1575956704,2,1,0,1
1953,https://openalex.org/W4285086002,3,2,0,2
1954,https://openalex.org/W3038918436,4,1,1,2
1955,https://openalex.org/W2910922638,4,1,0,1
1956,https://openalex.org/W2061197681,2,5,3,8
1957,https://openalex.org/W1964506806,2,2,1,3
1958,https://openalex.org/W1524955516,1,2,0,2
1959,https://openalex.org/W4293058406,1,5,4,9
1960,https://openalex.org/W2624917705,1,2,0,2
1961,https://openalex.org/W2790581095,1,2,1,3
1962,https://openalex.org/W3038472768,1,1,0,1
1963,https://openalex.org/W4224311061,1,11,4,15
1964,https://openalex.org/W4312963038,1,11,1,12
1965,https://openalex.org/W2975822812,1,4,4,8
1966,https://openalex.org/W4238306747,1,1,0,1
1967,https://openalex.org/W243100024,1,2,0,2
1968,https://openalex.org/W1965753079,1,1,0,1
1969,https://openalex.org/W2091378366,1,1,0,1
1970,https://openalex.org/W2104287065,1,1,0,1
1971,https://openalex.org/W2132307643,1,1,0,1
1972,https://openalex.org/W2317156317,1,2,3,5
1973,https://openalex.org/W2771178938,1,21,2,23
1974,https://openalex.org/W2771321345,1,1,0,1
1975,https://openalex.org/W2806646601,2,11,4,15
1976,https://openalex.org/W3123545635,1,1,0,1
1977,https://openalex.org/W4256114070,1,1,0,1
1978,https://openalex.org/W3132735086,5,1,0,1
1979,https://openalex.org/W1505405092,3,6,0,6
1980,https://openalex.org/W2051603944,1,2,2,4
1981,https://openalex.org/W2477566203,2,14,4,18
1982,https://openalex.org/W1550289945,2,2,0,2
1983,https://openalex.org/W2050077510,2,3,0,3
1984,https://openalex.org/W2143255163,3,5,1,6
1985,https://openalex.org/W3121483316,2,1,0,1
1986,https://openalex.org/W3214758954,2,13,2,15
1987,https://openalex.org/W2767539263,3,2,0,2
1988,https://openalex.org/W3121661454,2,2,0,2
1989,https://openalex.org/W2992076900,3,1,0,1
1990,https://openalex.org/W3127938706,1,1,0,1
1991,https://openalex.org/W112642564,3,2,0,2
1992,https://openalex.org/W749899313,3,1,1,2
1993,https://openalex.org/W2263262493,3,1,0,1
1994,https://openalex.org/W2310542773,3,1,1,2
1995,https://openalex.org/W2463906986,3,1,0,1
1996,https://openalex.org/W2621746695,3,1,0,1
1997,https://openalex.org/W3188868903,2,3,2,5
1998,https://openalex.org/W2931010014,2,2,0,2
1999,https://openalex.org/W3163578080,2,1,0,1
2000,https://openalex.org/W3012551156,3,3,2,5
2001,https://openalex.org/W2035733894,2,4,1,5
2002,https://openalex.org/W2038193116,3,4,0,4
2003,https://openalex.org/W3112666521,2,13,3,16
2004,https://openalex.org/W2996167780,2,29,4,33
2005,https://openalex.org/W4241566368,2,1,0,1
2006,https://openalex.org/W2038343521,2,5,0,5
2007,https://openalex.org/W3215343606,1,13,1,14
2008,https://openalex.org/W2502220380,1,15,0,15
2009,https://openalex.org/W2962640026,3,1,0,1
2010,https://openalex.org/W4312347909,2,4,1,5
2011,https://openalex.org/W1602851978,1,1,0,1
2012,https://openalex.org/W2003989920,1,5,0,5
2013,https://openalex.org/W3015818680,1,1,0,1
2014,https://openalex.org/W4297379916,1,13,1,14
2015,https://openalex.org/W3030711402,1,1,0,1
2016,https://openalex.org/W2253149377,2,1,2,3
2017,https://openalex.org/W3122999216,2,1,0,1
2018,https://openalex.org/W3125284800,2,1,0,1
2019,https://openalex.org/W2561022386,1,2,0,2
2020,https://openalex.org/W4214605526,1,3,0,3
2021,https://openalex.org/W24336288,2,3,0,3
2022,https://openalex.org/W1974123011,1,1,0,1
2023,https://openalex.org/W2103318532,1,5,1,6
2024,https://openalex.org/W2317004398,1,1,1,2
2025,https://openalex.org/W2521287651,1,3,0,3
2026,https://openalex.org/W2001479560,1,1,0,1
2027,https://openalex.org/W2774137406,4,5,1,6
2028,https://openalex.org/W2945609497,1,12,1,13
2029,https://openalex.org/W2048399484,2,4,2,6
2030,https://openalex.org/W292082746,3,8,0,8
2031,https://openalex.org/W1510138434,1,3,1,4
2032,https://openalex.org/W2143368066,1,14,1,15
2033,https://openalex.org/W4200038974,1,1,0,1
2034,https://openalex.org/W2995730472,2,11,0,11
2035,https://openalex.org/W2963808609,2,1,0,1
2036,https://openalex.org/W4387814851,1,2,2,4
2037,https://openalex.org/W3137498564,1,1,0,1
2038,https://openalex.org/W4380434358,1,1,0,1
2039,https://openalex.org/W3042606465,4,1,0,1
2040,https://openalex.org/W2174630485,1,6,1,7
2041,https://openalex.org/W2209748294,1,1,0,1
2042,https://openalex.org/W2594682398,3,1,0,1
2043,https://openalex.org/W2008432781,1,1,0,1
2044,https://openalex.org/W2590616184,1,1,0,1
2045,https://openalex.org/W2962216381,4,1,1,2
2046,https://openalex.org/W4387814758,2,19,0,19
2047,https://openalex.org/W4285594343,2,1,0,1
2048,https://openalex.org/W3028918810,1,17,3,20
2049,https://openalex.org/W2002131983,1,1,0,1
2050,https://openalex.org/W2493618729,1,7,3,10
2051,https://openalex.org/W4394607246,1,9,2,11
2052,https://openalex.org/W3044661131,1,6,1,7
2053,https://openalex.org/W4391971666,1,1,0,1
2054,https://openalex.org/W1990904714,1,2,0,2
2055,https://openalex.org/W4210972914,1,6,1,7
2056,https://openalex.org/W2162632589,1,1,0,1
2057,https://openalex.org/W3154315416,3,3,2,5
2058,https://openalex.org/W2029699756,3,1,0,1
2059,https://openalex.org/W2899029446,3,2,0,2
2060,https://openalex.org/W4387814923,1,17,1,18
2061,https://openalex.org/W4288433573,1,10,0,10
2062,https://openalex.org/W2413388124,1,1,1,2
2063,https://openalex.org/W2498084204,1,1,0,1
2064,https://openalex.org/W2550812804,1,3,2,5
2065,https://openalex.org/W3000455336,1,6,1,7
2066,https://openalex.org/W2951744608,1,1,0,1
2067,https://openalex.org/W4225642255,2,3,0,3
2068,https://openalex.org/W4390727325,1,1,0,1
2069,https://openalex.org/W2288291316,1,4,0,4
2070,https://openalex.org/W4289860997,1,1,0,1
2071,https://openalex.org/W2022056929,3,4,2,6
2072,https://openalex.org/W2060169675,3,2,2,4
2073,https://openalex.org/W2753991585,1,6,1,7
2074,https://openalex.org/W2055217466,5,4,0,4
2075,https://openalex.org/W2171915087,5,3,1,4
2076,https://openalex.org/W2060726188,3,2,0,2
2077,https://openalex.org/W644957858,1,1,0,1
2078,https://openalex.org/W1944723931,1,2,0,2
2079,https://openalex.org/W3081249280,2,2,0,2
2080,https://openalex.org/W2475527176,1,1,0,1
2081,https://openalex.org/W4387814813,1,1,0,1
2082,https://openalex.org/W3097482141,1,3,0,3
2083,https://openalex.org/W1992499531,3,2,1,3
2084,https://openalex.org/W2502343478,3,1,0,1
2085,https://openalex.org/W4388728114,2,7,1,8
2086,https://openalex.org/W4387334077,1,7,1,8
2087,https://openalex.org/W4312889150,1,15,0,15
2088,https://openalex.org/W4392853179,2,18,1,19
2089,https://openalex.org/W3215038251,2,1,0,1
2090,https://openalex.org/W2972721132,2,2,1,3
2091,https://openalex.org/W2956199449,1,1,0,1
2092,https://openalex.org/W3132306741,1,4,2,6
2093,https://openalex.org/W2000162428,3,12,1,13
2094,https://openalex.org/W3123910954,1,1,0,1
2095,https://openalex.org/W4386140670,2,2,2,4
2096,https://openalex.org/W2120167541,2,2,0,2
2097,https://openalex.org/W4288082122,2,1,0,1
2098,https://openalex.org/W2169766009,1,1,0,1
2099,https://openalex.org/W3128493003,1,8,1,9
2100,https://openalex.org/W4252618431,1,1,0,1
2101,https://openalex.org/W4319759167,1,2,3,5
2102,https://openalex.org/W2482594472,1,1,1,2
2103,https://openalex.org/W2948758626,1,1,0,1
2104,https://openalex.org/W2999628902,1,1,0,1
2105,https://openalex.org/W2766598009,1,15,1,16
2106,https://openalex.org/W1563628322,2,2,2,4
2107,https://openalex.org/W2963305318,1,3,0,3
2108,https://openalex.org/W2137238969,1,2,1,3
2109,https://openalex.org/W340380968,1,1,0,1
2110,https://openalex.org/W2604382410,3,1,0,1
2111,https://openalex.org/W1881482998,1,1,1,2
2112,https://openalex.org/W2223346142,3,1,0,1
2113,https://openalex.org/W169273599,3,7,0,7
2114,https://openalex.org/W1989735960,1,2,0,2
2115,https://openalex.org/W3087665314,2,2,0,2
2116,https://openalex.org/W2152246911,5,4,0,4
2117,https://openalex.org/W4251989351,3,3,0,3
2118,https://openalex.org/W2948478477,1,1,0,1
2119,https://openalex.org/W1971517575,1,1,0,1
2120,https://openalex.org/W4206386357,1,1,0,1
2121,https://openalex.org/W4393074792,2,5,0,5
2122,https://openalex.org/W3121460993,1,1,0,1
2123,https://openalex.org/W2255349732,3,7,0,7
2124,https://openalex.org/W2611637502,1,3,0,3
2125,https://openalex.org/W2005128388,1,3,0,3
2126,https://openalex.org/W1607572111,5,1,0,1
2127,https://openalex.org/W3115380068,4,6,1,7
2128,https://openalex.org/W2982643092,4,2,0,2
2129,https://openalex.org/W4390356987,2,6,0,6
2130,https://openalex.org/W1759583669,3,9,0,9
2131,https://openalex.org/W2484285349,4,1,1,2
2132,https://openalex.org/W4301252646,2,1,0,1
2133,https://openalex.org/W4312682160,1,9,0,9
2134,https://openalex.org/W2129902565,5,3,0,3
2135,https://openalex.org/W4312765201,1,8,0,8
2136,https://openalex.org/W4391061697,1,7,1,8
2137,https://openalex.org/W4255439477,1,1,0,1
2138,https://openalex.org/W1534366686,1,1,0,1
2139,https://openalex.org/W2127881275,1,1,0,1
2140,https://openalex.org/W2488795931,1,7,2,9
2141,https://openalex.org/W2591892113,1,1,0,1
2142,https://openalex.org/W2898311310,1,1,0,1
2143,https://openalex.org/W2977231759,1,13,0,13
2144,https://openalex.org/W4213240950,2,5,0,5
2145,https://openalex.org/W3096423651,1,12,0,12
2146,https://openalex.org/W1880092905,1,14,2,16
2147,https://openalex.org/W2485101592,3,1,0,1
2148,https://openalex.org/W3136687667,3,1,1,2
2149,https://openalex.org/W3130395636,2,9,1,10
2150,https://openalex.org/W1537356180,1,5,2,7
2151,https://openalex.org/W4280560972,4,3,0,3
2152,https://openalex.org/W2298981561,3,7,1,8
2153,https://openalex.org/W4306638525,1,11,1,12
2154,https://openalex.org/W2993946649,1,1,0,1
2155,https://openalex.org/W4387145754,2,16,1,17
2156,https://openalex.org/W2470026333,1,20,5,25
2157,https://openalex.org/W3208414283,1,3,3,6
2158,https://openalex.org/W1487466655,1,1,0,1
2159,https://openalex.org/W2765891321,1,9,2,11
2160,https://openalex.org/W4237895824,1,1,0,1
2161,https://openalex.org/W4229935177,3,3,0,3
2162,https://openalex.org/W4296410909,2,9,0,9
2163,https://openalex.org/W2807102807,1,4,0,4
2164,https://openalex.org/W2073275516,1,1,0,1
2165,https://openalex.org/W3169640568,2,10,2,12
2166,https://openalex.org/W2489070999,1,1,0,1
2167,https://openalex.org/W3162695808,4,1,0,1
2168,https://openalex.org/W2008544450,2,5,0,5
2169,https://openalex.org/W2903813486,1,1,0,1
2170,https://openalex.org/W2147585492,1,2,1,3
2171,https://openalex.org/W1964768898,1,1,0,1
2172,https://openalex.org/W4391975137,2,22,4,26
2173,https://openalex.org/W1496726501,2,3,2,5
2174,https://openalex.org/W1553519024,2,4,2,6
2175,https://openalex.org/W4242388635,2,2,0,2
2176,https://openalex.org/W4375825450,2,1,1,2
2177,https://openalex.org/W1599044036,1,7,0,7
2178,https://openalex.org/W1930274245,1,1,0,1
2179,https://openalex.org/W2413846196,1,3,0,3
2180,https://openalex.org/W3034482136,2,1,0,1
2181,https://openalex.org/W2898207644,1,10,1,11
2182,https://openalex.org/W2472772190,1,2,1,3
2183,https://openalex.org/W4324359521,1,1,0,1
2184,https://openalex.org/W2054810450,1,1,0,1
2185,https://openalex.org/W3122782414,3,2,0,2
2186,https://openalex.org/W2745426421,1,5,1,6
2187,https://openalex.org/W2187679303,3,3,1,4
2188,https://openalex.org/W2947928319,1,1,0,1
2189,https://openalex.org/W4387814659,1,8,1,9
2190,https://openalex.org/W2975575785,2,12,1,13
2191,https://openalex.org/W3126036765,3,2,0,2
2192,https://openalex.org/W3125714746,1,1,0,1
2193,https://openalex.org/W58248783,1,1,0,1
2194,https://openalex.org/W2014775491,1,8,0,8
2195,https://openalex.org/W1600687844,3,8,0,8
2196,https://openalex.org/W1969213447,3,2,2,4
2197,https://openalex.org/W2202553711,3,5,0,5
2198,https://openalex.org/W2102523339,2,1,0,1
2199,https://openalex.org/W2325939468,2,1,0,1
2200,https://openalex.org/W2499549858,2,1,1,2
2201,https://openalex.org/W2992469309,1,1,0,1
2202,https://openalex.org/W3165543228,1,1,0,1
2203,https://openalex.org/W2579638445,2,1,1,2
2204,https://openalex.org/W2593371886,2,1,0,1
2205,https://openalex.org/W307751793,1,3,0,3
2206,https://openalex.org/W2022100375,1,2,1,3
2207,https://openalex.org/W2202220601,1,2,0,2
2208,https://openalex.org/W2488352773,1,1,0,1
2209,https://openalex.org/W4293065488,3,4,2,6
2210,https://openalex.org/W3188192441,3,1,0,1
2211,https://openalex.org/W3192851985,3,1,0,1
2212,https://openalex.org/W1206036582,1,2,1,3
2213,https://openalex.org/W2053924449,3,7,0,7
2214,https://openalex.org/W2554370231,1,1,0,1
2215,https://openalex.org/W3123633112,5,1,0,1
2216,https://openalex.org/W3214859136,2,2,0,2
2217,https://openalex.org/W4387814618,1,0,1,1
2218,https://openalex.org/W4302009494,1,12,3,15
2219,https://openalex.org/W2550314850,1,3,0,3
2220,https://openalex.org/W2319988017,1,1,0,1
2221,https://openalex.org/W4206688405,1,1,0,1
2222,https://openalex.org/W3213445767,3,1,1,2
2223,https://openalex.org/W1866585149,3,3,1,4
2224,https://openalex.org/W3188652366,2,3,2,5
2225,https://openalex.org/W3127305070,4,4,0,4
2226,https://openalex.org/W2091742687,1,1,0,1
2227,https://openalex.org/W2095255427,2,1,0,1
2228,https://openalex.org/W4246443983,2,5,0,5
2229,https://openalex.org/W3087603143,4,4,1,5
2230,https://openalex.org/W1565140191,3,1,0,1
2231,https://openalex.org/W2969865913,1,1,0,1
2232,https://openalex.org/W4317393262,1,17,0,17
2233,https://openalex.org/W2012631305,5,1,0,1
2234,https://openalex.org/W192750986,1,15,0,15
2235,https://openalex.org/W2960578591,1,3,1,4
2236,https://openalex.org/W3121348824,2,2,0,2
2237,https://openalex.org/W4395016009,2,3,0,3
2238,https://openalex.org/W4250561012,1,1,0,1
2239,https://openalex.org/W3073606695,1,13,0,13
2240,https://openalex.org/W4205128828,1,2,0,2
2241,https://openalex.org/W2330880302,1,1,0,1
2242,https://openalex.org/W2345851089,1,6,0,6
2243,https://openalex.org/W3189045656,2,1,0,1
2244,https://openalex.org/W4375825453,1,23,1,24
2245,https://openalex.org/W2411363536,1,1,3,4
2246,https://openalex.org/W2573868360,3,2,1,3
2247,https://openalex.org/W1550006123,3,1,1,2
2248,https://openalex.org/W1502997365,1,1,0,1
2249,https://openalex.org/W2623967445,1,1,0,1
2250,https://openalex.org/W3138462500,2,4,3,7
2251,https://openalex.org/W2282905187,2,1,0,1
2252,https://openalex.org/W4375864287,2,1,0,1
2253,https://openalex.org/W1993301220,3,1,0,1
2254,https://openalex.org/W2127666165,3,1,0,1
2255,https://openalex.org/W4376647348,2,1,0,1
2256,https://openalex.org/W1585708346,2,2,0,2
2257,https://openalex.org/W1592982572,2,2,0,2
2258,https://openalex.org/W1968336300,2,1,0,1
2259,https://openalex.org/W1996801592,2,4,3,7
2260,https://openalex.org/W2004951716,2,1,0,1
2261,https://openalex.org/W2041167294,2,1,0,1
2262,https://openalex.org/W2056717270,2,1,0,1
2263,https://openalex.org/W2209403908,2,2,0,2
2264,https://openalex.org/W4230147731,2,2,0,2
2265,https://openalex.org/W4246220309,2,1,0,1
2266,https://openalex.org/W4246500970,2,1,0,1
2267,https://openalex.org/W4251620472,2,1,0,1
2268,https://openalex.org/W2083643480,3,2,0,2
2269,https://openalex.org/W1921352168,4,2,2,4
2270,https://openalex.org/W2031309288,4,1,0,1
2271,https://openalex.org/W2101274543,4,1,0,1
2272,https://openalex.org/W2266611009,3,1,0,1
2273,https://openalex.org/W841678526,1,34,0,34
2274,https://openalex.org/W4312477825,1,1,0,1
2275,https://openalex.org/W4390191279,2,8,3,11
2276,https://openalex.org/W3000696940,2,1,1,2
